id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
29992,Outerport,outerport,Summer 2024,Active,EDA for Industrial Control Systems,"Building out new LNG plants, HVAC systems, or semiconductor processes rely on hundreds of iterations of feasibility testing (through simulation or real-world lab tests) where different designs (combinations of equipment) and parameters are validated. The parameters are often locked in PDFs (datasheets, wiring diagrams, PFDs/P&IDs) which take thousands of hours to convert into CSVs / JSONs, and the simulators don't have an easy API to work with. Outerport bridges the gap by finding documents from PLMs, extracting structured data from drawings, building a knowledge graph over them, and building autonomous AI agents that can fully automate this R&D process by running simulations and performing design checks.",https://outerport.com,https://www.ycombinator.com/companies/outerport,"San Francisco, CA, USA",4,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Hardware, Manufacturing, Semiconductors, Industrial","United States of America, America / Canada",Early,False,True,False,"haipera, Haipera, Outerbasis",https://bookface-images.s3.amazonaws.com/small_logos/b04f0fee59f28a3fa66d41bb63e4aef150ce2812.png,1721673756
29990,DreamRP,dreamrp,Summer 2024,Active,Tech and platforms for human creators and the entertainment industry,"AI entertainment feels like slop because companies bet on technology instead of people.

Companies chase tech because it usually lets them win. But what fans love has never been about the tech.

A fan doesn’t fill their apartment with posters because of the lens a movie was shot on. They do it because of the mind behind the camera.

AI is a power-up. In the wrong hands, more and more of what you see becomes sludge. In the right ones, the good stuff wins.

DreamRP builds for creatives, from indie artists to global stars, because they’ve always been the real reason fans love what they love.

If you get it, message me why.",https://www.dreamrp.com/,https://www.ycombinator.com/companies/dreamrp,"San Francisco, CA, USA",2,Consumer,Consumer,Consumer,"Artificial Intelligence, Generative AI, Consumer, Entertainment, AI","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/3b03e14b8a7d809f05b6579c758dc4fbbe6ff821.png,1724999023
29989,Conductor,conductor,Summer 2024,Active,Run a team of coding agents on your Mac,"Run parallel agents in isolated workspaces. See at a glance what they’re working on, then review and merge their changes. ",https://conductor.build,https://www.ycombinator.com/companies/conductor,"San Francisco, CA, USA",8,B2B,"B2B -> Engineering, Product and Design","B2B, Engineering, Product and Design","Artificial Intelligence, Developer Tools","United States of America, America / Canada",Growth,False,True,False,"BookMe, Melty, Chorus",https://bookface-images.s3.amazonaws.com/small_logos/2cd38e31ad4112f27dcddd9c52ef2f8fc0e2fbab.png,1725301012
29987,Syntra,syntra,Summer 2024,Active,Faster healthcare payments ,"Syntra’s mission is to make healthcare faster, starting with healthcare payments.

Syntra Autonomous, our first product, automates pre-bill chart review, claim review, and submission.

In the 12 months since launch, Syntra Autonomous has processed more than 1 million patient encounters and over $200 million in insurance collections across hundreds of practice locations nationwide.

If you’re interested in building toward infinitely fast healthcare, reach out!",https://www.syntra.com,https://www.ycombinator.com/companies/syntra,"San Francisco, CA, USA",10,Healthcare,Healthcare -> Healthcare IT,"Healthcare, Healthcare IT","Artificial Intelligence, FinOps, Fintech, Healthcare IT","United States of America, America / Canada, Remote, Partly Remote",Early,False,True,False,Lightning Medical,https://bookface-images.s3.amazonaws.com/small_logos/a6d299272e28e28fc0eef5034541be246b698d0b.png,1723733582
29983,PathPilot,pathpilot,Summer 2024,Active,AI Agents for Lending Operations,"Today, onboarding, servicing, and collections still depend on large human teams — which means operations scale linearly with loan volume. PathPilot deploys specialized AI agents that handle 60–80% of high-volume operational workflows, turning human-heavy processes into scalable software. These agents operate alongside internal teams — embedded directly into existing systems. This allows lenders to grow loan volume and revenue without proportional headcount growth. ",https://www.getpathpilot.com/,https://www.ycombinator.com/companies/pathpilot,"San Francisco, CA, USA",3,B2B,B2B,B2B,"Finance, B2B, Lending, AI","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/e75c7444d35c6b426ac80829e6ed40b07d33577d.png,1724891975
29982,Bits to Atoms,bits-to-atoms,Summer 2024,Active,Match job seekers to roles at deep technology startups.,"Filling roles at deep technology startups with very specialized requirements is extremely difficult.

We streamline this process by matching job seekers to roles and fill skill gaps where necessary.",https://bitstoatoms.com/,https://www.ycombinator.com/companies/bits-to-atoms,,3,Consumer,Consumer -> Job and Career Services,"Consumer, Job and Career Services",,Unspecified,Early,False,False,False,Standard Data,https://bookface-images.s3.amazonaws.com/small_logos/7f51090d21264c3c8f1c3571351178efc467fc6b.png,1724128854
29978,SimCare,simcare,Summer 2024,Active,AI avatars to scale healthcare training.,"SimCare is an all in one solution for training clinical skills in healthcare and behavioral health. From AI avatars that you can speak with, feedback systems trusted by the top programs in the country, to site placements tools that help you show your skills and find a job. SimCare is used across the board to train counselors, social workers, doctors and nurses.",https://simcare.ai,https://www.ycombinator.com/companies/simcare,"New York City, NY, USA",7,Healthcare,Healthcare,Healthcare,"AI-Enhanced Learning, Education, Healthcare, Edtech","United States of America, America / Canada",Early,False,False,False,"simhealth.ai, Luna Sim (prev. simhealth.ai), Soma Lab, SimCare AI",https://bookface-images.s3.amazonaws.com/small_logos/1907f0562c3999072b46993e335043d8a2316f2d.png,1719547782
29977,Merlin AI,merlin-ai,Summer 2024,Active,AI powered ERP for Construction,"Merlin is an AI-powered ERP for construction companies. 

We provide construction companies with a single, AI-powered platform to manage their entire business operations. Our platform unifies project management, materials management, finance, estimating, and CRM—traditionally scattered across multiple systems—into one cohesive solution. For the first time, construction firms can automate and oversee every aspect of their projects in a single, intuitive system. Today, construction companies pay for 8-17 different tools - that we eliminate the need for. 

We reduce 

- Manual work by 60%
- Cut software costs by $10,000 monthly
- Complete projects 3x faster. 

Why Now?
We're witnessing a perfect storm of factors: decades of stagnation in traditional ERP systems, a multi-billion-dollar industry built on misaligned incentives, and the transformative potential of AI. This confluence creates a rare cyclical opportunity for market upheaval. The last major shift in this space occurred in the 1990s with the advent of digital systems, and now, 30 years later, we're on the cusp of another seismic change. Customers are crying out for innovation and as AI reshapes the landscape, early customer signals indicate an eagerness for smarter, more efficient systems. It's a unique window of opportunity that opens perhaps once in a multi-decade chance to redefine an entire industry's operational backbone.

Team:
KS, a BITS Pilani grad and successful startup co-founder, and Ayantika, an IIT alumni and tech expert, bring extensive coding and product development expertise together bringing about over a decade of technical expertise. Sneha ( that’s me), with over a decade of experience in supply chain management and lean manufacturing within the construction industry, has lived the pain of using ERPs in this industry.",https://www.merlinai.co,https://www.ycombinator.com/companies/merlin-ai,"Los Angeles, CA, USA",19,B2B,B2B,B2B,"SaaS, Construction, B2B, Enterprise Software, AI","United States of America, America / Canada, Remote, Partly Remote",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/b546cd339690195550c29da13ada87ec426a083a.png,1722038915
29976,Freestyle,freestyle,Summer 2024,Active,We run and deploy code your AI wrote,"Ben and Jacob met in Calculus class in 10th grade, and tried founding a startup in high school — it didn’t go anywhere.

During high school, Ben lead the frontend team for the World Health Organization’s COVID-19 App Team.

After high school, Jacob went to Apple and Ben went to college. When there was an opening on his team, Jacob had Ben apply, and Ben left UChicago to go work at Apple.

They spent about 2 years at Apple as Senior Engineers in the Conversational Engineering Department, before leaving to found Freestyle.

Freestyle is directly inspired by what they saw as their failures of the tech they worked with at Apple.",https://www.freestyle.sh,https://www.ycombinator.com/companies/freestyle,"San Francisco, CA, USA",5,B2B,B2B -> Infrastructure,"B2B, Infrastructure","Developer Tools, Open Source, Web Development, Cloud Computing","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/c4c248db416a898fa7c553e48dd6ec3f458817e5.png,1719115501
29973,Arva AI,arva-ai,Summer 2024,Active,"AI Agents to scale AML, KYB and KYC operations","Banks and fintechs have large teams of human analysts who conduct manual checks and reviews. We replace those human compliance analysts with AI agents that automate 80% of the manual work for faster and more compliant financial crime (AML) reviews.

Our first three products are: Screening AI (discount 91% of screening alerts), KYB/C AI (speed up onboarding), Transaction Monitoring AI (handle AML transaction monitoring alerts)

Our end goal is to have a whole suite of AI workers that can handle manual compliance work for banks and fintechs. A $24B opportunity in the US alone.",https://www.arva.ai,https://www.ycombinator.com/companies/arva-ai,"London, England, United Kingdom",20,B2B,B2B,B2B,"Artificial Intelligence, Fintech, B2B, Compliance, Regtech","United Kingdom, Europe",Early,False,True,False,"Tarit AI, Arva AI, Arva",https://bookface-images.s3.amazonaws.com/small_logos/637fd6f0b41173fce58a7cc13944c42be5d808ec.png,1721196993
