id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
357,OMGPop,omgpop,Summer 2006,Acquired,An independent flash game studio.,"OMGPOP is a leading developer of social games for facebook, iphone and the open web. With games on multiple social networks as well as its own destination site, the company is recognized as a leader in creating real-time game experiences. Based in New York City, OMGPOP is funded by Spark Capital and Bessemer Venture Partners.",https://omgpop.com,https://www.ycombinator.com/companies/omgpop,"New York City, NY, USA; New York, NY, USA",11,Consumer,Consumer -> Gaming,"Consumer, Gaming","Gaming, Social","United States of America, America / Canada",Growth,True,False,False,Omgpop,https://bookface-images.s3.amazonaws.com/small_logos/559672d261ba77a0c9e1d4b44d65ac758988d804.png,1326791592
356,Scribd,scribd,Summer 2006,Active,World's largest online library.,"Scribd gives you access to millions of ebooks, audiobooks, magazines, podcasts, and more — all in one place, for one price.

OUR VISION
Inspire the world through stories and knowledge.

OUR MISSION
Build the largest and most accessible library connecting storytellers with their audience.

If you love working with smart, motivated people, you’ll love working at Scribd. We value our employees, we demonstrate accountability, and we take action. We’re one team with a common goal: helping our customers flourish.",http://scribd.com,https://www.ycombinator.com/companies/scribd,"San Francisco, CA, USA",300,Consumer,Consumer -> Content,"Consumer, Content","AI-Enhanced Learning, Remote Work, Edtech","United States of America, America / Canada, Remote, Partly Remote",Growth,True,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/01a86e89391dfdeb194190d1925b25fee5854301.png,1326791580
355,Xobni,xobni,Summer 2006,Acquired,,"Xobni makes your inbox and address book smarter.  Xobni, and its Smartr product suite, discover all the people you've ever emailed, called or SMS'd, and instantly access a full view of each contact, complete with their photo, job title, company details, email history as well as updates from LinkedIn, Facebook, and Twitter.  You can download Smartr for Gmail, Android or iPhone; and Xobni for Outlook and BlackBerry - or connect them all with Xobni Pro.",http://xobni.com,https://www.ycombinator.com/companies/xobni,"San Francisco, CA, USA",11,B2B,B2B -> Productivity,"B2B, Productivity",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791565
365,Jumpchat,jumpchat,Summer 2006,Inactive,,"A platform bridging mobile text messages, email, and IM communication without needing to download anything. Users can send mass messages on any of the platforms and JumpChat will send it to the platform the receiver activates. They are currently focusing on mass mobile messaging, where users can shoot off mass messages to the groups they define.",http://jumpchat.com,https://www.ycombinator.com/companies/jumpchat,"San Francisco, CA, USA; Palo Alto, CA, USA",2,Consumer,Consumer -> Social,"Consumer, Social",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791619
364,Likebetter,likebetter,Summer 2006,Inactive,,"An online personality test game, where you look at two photos and choose which one you “Like Better”.",http://likebetter.com,https://www.ycombinator.com/companies/likebetter,"San Francisco, CA, USA; Cambridge, MA, USA",2,Consumer,Consumer -> Gaming,"Consumer, Gaming",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791615
363,Zanbazaar,zanbazaar,Summer 2006,Inactive,Community-curated catalogs for product recommendations,Anyone can create their own beautiful catalog pages of products that they want to editorialize and recommend to others. Authors earn a portion of the referral bonus for products sold. Shut down in 2007.,http://zanbazaar.com,https://www.ycombinator.com/companies/zanbazaar,"Boston, MA, USA",4,Consumer,Consumer -> Home and Personal,"Consumer, Home and Personal","Marketplace, E-Commerce","United States of America, America / Canada",Early,False,False,False,Modfour,https://bookface-images.s3.amazonaws.com/small_logos/fd4391e0b6ed813abfdc366a75e5d2880f24ee72.png,1326791615
362,Pollground,pollground,Summer 2006,Inactive,Online polls.,A social polling site. Pollground allows you to easily create surveys and allow the “wisdom of the crowd” to answer your questions. Questions and comments can be posted anonymously.,http://pollground.com,https://www.ycombinator.com/companies/pollground,"Boston, MA, USA",,Consumer,Consumer -> Social,"Consumer, Social",Market Research,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791614
361,Shoutfit,shoutfit,Summer 2006,Inactive,,We tried to build a social network around clothing.  Also briefly built a search engine for clothing.,http://shoutfit.com,https://www.ycombinator.com/companies/shoutfit,"San Francisco, CA, USA",3,Consumer,Consumer -> Apparel and Cosmetics,"Consumer, Apparel and Cosmetics",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791611
360,Talkito,talkito,Summer 2006,Inactive,,,http://talkito.com,https://www.ycombinator.com/companies/talkito,"San Francisco, CA, USA",,Consumer,Consumer -> Social,"Consumer, Social",,"United States of America, America / Canada",Early,False,False,False,,/company/thumb/missing.png,1326791607
359,Thinkature,thinkature,Summer 2006,Inactive,,,http://thinkature.com,https://www.ycombinator.com/companies/thinkature,,,B2B,B2B -> Productivity,"B2B, Productivity",,Unspecified,Early,False,False,False,,/company/thumb/missing.png,1326791603
358,Jamglue,jamglue,Summer 2006,Inactive,,Jamglue is an online community allowing users to listen or mix music from a library of user-contributed music.,http://jamglue.com,https://www.ycombinator.com/companies/jamglue,"Seattle, WA, USA",2,Consumer,Consumer -> Content,"Consumer, Content","Collaboration, Social Network, Music","United States of America, America / Canada",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/c3695ab882c2580e027ef6e09bc0e9af5aed1485.png,1326791596
