id,name,slug,batch,status,one_liner,long_description,website,ycdc_company_url,all_locations,team_size,industry,subindustry,industries,tags,regions,stage,top_company,isHiring,nonprofit,former_names,small_logo_thumb_url,launched_at
24484,Evidently AI,evidently-ai,Summer 2021,Active,Open-source monitoring for machine learning models,We are building an open-source standard to monitor ML models in production. The tool is used by enterprise data science teams to operate their models reliably and detect and resolve issues.,https://evidentlyai.com,https://www.ycombinator.com/companies/evidently-ai,"London, England, United Kingdom; San Francisco, CA, USA; Remote",2,B2B,B2B -> Analytics,"B2B, Analytics","Developer Tools, Machine Learning, B2B, Open Source","United Kingdom, United States of America, Europe, America / Canada, Remote, Fully Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/ff0b16931b863f29fd0bd341fe033523a5e16dd6.png,1625666125
24481,Whaly,whaly,Summer 2021,Active,Whaly is building a self-service analytics platform,"Whaly helps data teams save time on maintenance and analysis building while making business users more autonomous on the analysis they want to improve their decision making.

We do this by providing a self service data platform where both data and business teams can work together.

We understood that most data teams were ending up being a bottleneck for the rest of the company and needed to give more autonomy to business teams to back their decisions with data.

Emilien, Florian and Pierre were the minds behind the Data advertising platforms of the major media and e-commerce companies in France in their earlier position as Product Manager and head of Customer Success, giving them an edge on how to execute successfully a data project.",https://whaly.io,https://www.ycombinator.com/companies/whaly,"Paris, Île-de-France, France",3,B2B,B2B -> Analytics,"B2B, Analytics",Data Engineering,"France, Europe",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/0a1af514f9cd7a1856ce3c31281c3e222087d748.png,1627307992
24479,Payhippo,payhippo,Summer 2021,Active,Loans to Nigeria's SMEs in under 3 hours,"Payhippo provides loans to small businesses in Africa in under 3 hours.

We made $42k in revenue in Nigeria in July 2021, growing 25% m/m with a 97% repayment rate.",https://payhippo.africa/,https://www.ycombinator.com/companies/payhippo,"Lagos, LA, Nigeria; LA, Nigeria; Remote",11,Fintech,Fintech -> Credit and Lending,"Fintech, Credit and Lending",Fintech,"Nigeria, Africa, Remote, Fully Remote",Early,False,False,False,PayHippo,https://bookface-images.s3.amazonaws.com/small_logos/c8515ca366a1f98e6d2e14cb4349fdf2e56f6b4f.png,1627914233
24477,Portão 3,portao-3,Summer 2021,Active,We are the frictionless way for companies to make payments.,"Portão 3 is Ramp for LATAM. We are the frictionless way for companies to make payments.

The company is founded by Fernando, second-time entrepreneur with past successful exit and ex-CPO of large IT consulting firms in Brazil and Bianca, experienced entrepreneur that handled payments for Cargill and funded startups in travel and growth. We've grown bootstrapped from the beginning and we were in the Y Combinator S21 batch.",https://portao3.com.br,https://www.ycombinator.com/companies/portao-3,"Uberlândia, MG, Brazil",40,B2B,B2B -> Finance and Accounting,"B2B, Finance and Accounting","Fintech, B2B, Travel","Brazil, Latin America",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/13743e9786ef3077b61d0d72e6ce988840b731ca.png,1629397046
24476,Zensors,zensors-inc,Summer 2021,Active,AI to understand and automates the physical world,,https://www.zensors.com,https://www.ycombinator.com/companies/zensors-inc,"San Francisco, CA, USA",12,B2B,B2B,B2B,"AIOps, Artificial Intelligence","United States of America, America / Canada, Remote, Partly Remote",Early,False,True,False,Zensors Inc,https://bookface-images.s3.amazonaws.com/small_logos/01f2ed9f6b2573e18e28f42a8c260ee15a0a777a.png,1630100572
24475,Flowly,flowly,Summer 2021,Active,Our mobile app reduces chronic pain for 100 million Americans. ,"Flowly’s mobile app is the VR version of Calm with a focus on reducing chronic pain for 100 million Americans. Flowly subscribers receive a $5 VR headset and Heart Rate sensor that collects a user's biometric data like HR and HRV, and converts it to visualizations in virtual experiences that reduce pain by 46%. 
Flowly is backed by the National Institutes of Health. ",https://www.flowly.world/,https://www.ycombinator.com/companies/flowly,"Los Angeles, CA, USA",3,Healthcare,Healthcare -> Consumer Health and Wellness,"Healthcare, Consumer Health and Wellness",Health Tech,"United States of America, America / Canada, Remote, Partly Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/156a3a06c42d705c82d93c0d61249afefbaa2924.png,1624899588
24467,Harmonic Discovery,harmonic-discovery,Summer 2021,Active,Multi-targeted therapeutics to treat complex diseases,"We are a drug discovery company developing a new generation of therapeutics that embrace the complexity of disease. Currently available approaches for creating drugs work on the principle of finding one drug-one protein 'magic bullets'. However, diseases such as cancer and autoimmunity are often the result of several dysregulated proteins across many distinct biological pathways. 

We are building a computational-experimental platform to design therapeutics that can target several disease-causing proteins at once. By designing multi-specific drugs, we are able to create therapeutics that are more efficacious and safer than existing medicines. 
",http://harmonicdiscovery.com,https://www.ycombinator.com/companies/harmonic-discovery,"New York City, NY, USA; New York, NY, USA; Remote",8,Healthcare,Healthcare -> Drug Discovery and Delivery,"Healthcare, Drug Discovery and Delivery","AI-powered Drug Discovery, Biotech, Healthcare, Drug discovery","United States of America, America / Canada, Remote, Fully Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/dbebdea5cbd5fee23eff97b4d514d27fb9652ed0.png,1648254586
24466,Makani Science,makani-science,Summer 2021,Active,Reinventing respiration monitoring,"Makani Science is a medical device company based in Irvine, California. We have created the world's first wireless patch that can accurately and continuously monitor breathing. The company is co-founded by Dr. Michelle Khine and Dr. Michael Chu, two experts in the wearable monitoring space from the University of California, Irvine. 

The Makani Science system will collect unique breathing waveforms from patients in everyday environments to create the first large database of respiratory patterns associated with different diseases. Data will be collected through systems sold to our initial beachhead market, where we will help improve monitoring safety in patients being sedated for medical procedures. Our long-term goal is to combine machine learning with this database to identify and predict respiratory complications for different patient populations. 

We have a highly experienced team and will be FDA cleared in our beachhead market within a year.  ",http://makaniscience.net/,https://www.ycombinator.com/companies/makani-science,"Los Angeles, CA, USA",2,Healthcare,Healthcare -> Medical Devices,"Healthcare, Medical Devices","Health Tech, Medical Devices","United States of America, America / Canada, Remote, Partly Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/06492ded72b734cf66f1e107ab0974ffc480d989.png,1629402769
24459,lapzo,lapzo,Summer 2021,Active,Lattice for Latam with personalized learning and development,"lapzo makes it easy for companies in Latam to develop their workforce, even when they are remote. We allow them to set and track goals, evaluate their performance, and train them with online courses.
",https://www.lapzo.com,https://www.ycombinator.com/companies/lapzo,"Monterrey, N.L., Mexico; N.L., Mexico; Remote",135,B2B,B2B -> Human Resources,"B2B, Human Resources","Education, SaaS, B2B","Mexico, Latin America, Remote, Fully Remote",Early,False,False,False,Lernit,https://bookface-images.s3.amazonaws.com/small_logos/f1f45eee572657aa02458d63d46c25a500e55a71.png,1624051145
24450,Astek Diagnostics,astek-diagnostics-inc,Summer 2021,Active,One-hour antibiotic sensitivity testing,Astek Diagnostics is building a platform (Eugris) that guides physicians in prescribing appropriate antibiotics for patients with bacterial sepsis in one hour. It is done by detecting the oxygen consumption of the bacteria,http://astekdx.com,https://www.ycombinator.com/companies/astek-diagnostics-inc,"Baltimore, MD, USA",5,Healthcare,Healthcare -> Diagnostics,"Healthcare, Diagnostics","Microfluidics, Medical Devices","United States of America, America / Canada, Remote, Partly Remote",Early,False,False,False,Astek Diagnostics LLC,https://bookface-images.s3.amazonaws.com/small_logos/0cc751641f3edca70063a728f7fc978cc2df8169.png,1625157553
24446,Freterium,freterium,Summer 2021,Active,Real-Time Collaborative Transport Management Platform,"Freterium is a collaborative SaaS platform that connects organizations, people and technologies in the logistics value chain to help them move things.

Our connected cloud platform provides real-time visibility of shipments, elastic logistics infrastructure (in-house & 3rd party fleets), proprietary routing algorithms, productivity tools, and seamless collaboration that breaks down traditional organizational silos.",https://www.freterium.com,https://www.ycombinator.com/companies/freterium,"Casablanca, Casablanca-Settat, Morocco",21,B2B,B2B -> Supply Chain and Logistics,"B2B, Supply Chain and Logistics","Logistics, Supply Chain","Morocco, Middle East and North Africa, Remote, Partly Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/52fd123ee789698d9312aae73f8fa198328173e7.png,1624379368
24445,Digistain,digistain,Summer 2021,Active,Pioneering Breast Cancer Diagnostics for a Healthier Tomorrow,"In the global fight against breast cancer, Digistain stands at the forefront, offering a beacon of hope to millions. Our journey began at Imperial College London, where ground-breaking research gave birth to a technology poised to revolutionize breast cancer diagnostics.

The Challenge: Every year, breast cancer affects 2.3 million individuals globally. Post-surgery, 60% of patients are advised to undergo genomic testing, an expensive and time-consuming process monopolized by a single lab in the U.S., costing around $4,000 and taking nearly two months. Consequently, only 5% undergo this vital testing. The rest, unable to access this crucial diagnostic step, often resort to chemotherapy—a treatment that, in one in four cases, is more harmful than the cancer itself.

Our Solution: Digistain addresses this critical gap. Our technology transforms the current diagnostic process by enabling hospitals to analyze patient samples in-house using existing equipment, supplemented with our innovative technology. This approach offers near-instantaneous decision-making data, a stark contrast to the existing month-long waits. Central to our technology is a proprietary algorithm that identifies a unique spectral fingerprint of the tumour in the infrared spectrum, providing a personalized risk score. This score guides oncologists in selecting the most effective, individualized treatment plans, potentially reducing unnecessary chemotherapy and its harmful side effects.

Impact and Potential: Our solution not only challenges the status quo in technology but also in accessibility. In a landmark government-commissioned study, Digistain demonstrated clinical evidence on par with the market leader, but at a fraction of the cost and time. Already making waves in clinical practice globally, with insurance reimbursement at leading cancer centers, our technology represents a paradigm shift in cancer care.

Recognized by the Institute of Physics, the Royal Society, and Imperial College for our innovative contributions, and supported by entities like the NHS, Y Combinator, and the European Investment Bank, Digistain is more than a company—it’s a movement towards equitable, effective cancer treatment. With the potential to democratize access to life-saving diagnostics, Digistain is not just envisioning a better future for cancer patients; we are actively creating it.
 ",https://digistain.co.uk/,https://www.ycombinator.com/companies/digistain,"London, England, United Kingdom",40,Healthcare,Healthcare -> Diagnostics,"Healthcare, Diagnostics",Medical Devices,"United Kingdom, Europe",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/ee811a143d9362213ecd8df87fca7780ce1945b8.png,1624636740
24444,Protex AI,protex-ai,Summer 2021,Active,"Computer vision that makes the industrial workplace, safer","Tl;dr: We’re building software that monitors existing cameras in the port, logistics, and manufacturing industries to ensure compliance and identify safety issues.

At Protex AI, we’re on a mission to protect the industrial workforce! We’re building a proactive computer vision tool for workplace safety - empowering industrial Health and Safety (HS) teams to identify risk and danger before it becomes a problem.

🤕 The Problem:
Keeping people safe at work is extremely hard. In the U.S. alone, there were over 5,000 deaths in the workplace in 2019, mainly in the heavy industry space.

Serious workplace injuries cost U.S. businesses circa $62 Billion annually. Until now, safety has been reactive, someone has to get injured, and in some cases fatally before something is done about it.

✅ Problem Solved:
Protex AI’s platform uses privacy-preserving camera monitoring software to provide companies with an always-on guardian angel, protecting their workforce.

The platform plugs into existing CCTV infrastructure and enables HS teams to flexibly translate their document-based safety rules into the real world.

Protex AI takes these rules and autonomously audits the customer’s facility to identify areas of high risk and non-compliance.

HS teams can access this data via a reporting engine and use it in weekly safety meetings, external safety audits, insurance discussions, and legal claims.

The tool integrates seamlessly with existing safety workflows to augment data produced by any manual incident logging system in place.",https://www.protex.ai,https://www.ycombinator.com/companies/protex-ai,"Limerick, County Limerick, Ireland",5,B2B,B2B -> Supply Chain and Logistics,"B2B, Supply Chain and Logistics","Industrial Workplace Safety, Machine Learning, B2B","Ireland, Europe, Remote, Partly Remote",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/500e8598ba6bacb62abd9828780893ab69ba3e5e.png,1626335543
24429,Vinco,vinco,Summer 2021,Active,Retaining employees in LatAm via education,"Vinco helps companies in Latin America pay for blue-collar employees’ online education. We do this by connecting employees to accessible programs (like High School, College, and Language Courses) and in turn, improve employee retention by at least 2x.",https://www.vincoed.com,https://www.ycombinator.com/companies/vinco,"Monterrey, N.L., Mexico",35,B2B,B2B -> Human Resources,"B2B, Human Resources","Education, Marketplace, SaaS","Mexico, Latin America, Remote, Partly Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/504a9d091b6d5a424fb58e57a3490518c6e5262c.png,1625154201
24428,Aleph,aleph,Summer 2021,Active,One source of truth for financial data.,"Aleph helps top finance teams work with their data in real time. Businesses can automate financial models and streamline budgeting and forecasting with the fastest-to-implement FP&A platform. Aleph eliminates the need to export data from multiple sources by syncing spreadsheet models with data from 150+ integrations, and allows teams to interact with their data in no-code dashboards.

From annual budgeting to ad hoc reporting, scale your financial processes faster with better data without expanding your team. See why over 90% of people who start a trial with Aleph become customers!",https://getaleph.com/,https://www.ycombinator.com/companies/aleph,"New York City, NY, USA; Remote",30,B2B,B2B -> Finance and Accounting,"B2B, Finance and Accounting",Finance,"United States of America, America / Canada, Remote, Fully Remote",Growth,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/6c9586ec30cbd6f6c28a4f887f1d04552db59356.png,1627584676
24426,KaiPod Learning,kaipod-learning,Summer 2021,Active,A national network of microschools bringing school choice to every…,"KaiPod Learning is a national network of microschools bringing school choice to every community in America. We work with education entrepreneurs to start high-quality microschools to better serve students and their families.

As more families stand up for choice in education and as more educators look for alternative career pathways, KaiPod Learning is helping bring microschools into the mainstream.",http://www.kaipodlearning.com,https://www.ycombinator.com/companies/kaipod-learning,"Boston, MA, USA",27,Education,Education,Education,"Education, eLearning, Consumer","United States of America, America / Canada, Remote, Partly Remote",Early,False,True,False,,https://bookface-images.s3.amazonaws.com/small_logos/28860fcff17e55e8b541e927d50fb68f63ca9d5a.png,1624983081
24422,Aleph Solutions (Alephee),aleph-solutions-alephee,Summer 2021,Active,We help automotive aftermarket brands to supply and sell parts online,"Aleph helps companies with thousands of products like General Motors and Bosch increase their revenue in Latin America by listing their inventory on large e-commerce sites like Mercado Libre and Amazon. Our customers sell over U$D 4M dollars’ worth of product every month using our software.

Many brands struggle with the shift to sell on marketplaces. They want resellers to be involved in their online sales strategies, but both still need to maintain 10,000 products, prices and inventory up-to-date across digital channels and Marketplaces do not provide tools to help brands and resellers on the journey.

Aleph is the best way for brands and wholesalers to replicate their offline network of resellers online. With Aleph, Brands create high-quality product catalogs to share with their resellers. Now, any seller can access their product catalogue and sell on marketplaces.",https://www.alephee.com,https://www.ycombinator.com/companies/aleph-solutions-alephee,"Buenos Aires, CABA, Argentina; Buenos Aires, Buenos Aires, Argentina; Remote",60,B2B,B2B -> Retail,"B2B, Retail","Marketplace, B2B, E-commerce","Argentina, Latin America, Remote, Fully Remote",Early,False,False,False,"Aleph Solutions LLC, Aleph Solutions",https://bookface-images.s3.amazonaws.com/small_logos/0e96b6bc17ebf7096f2c359dc1c0c940169a54c3.png,1625108401
24416,Zoios.,zoios,Summer 2021,Active,"Help start- and scale-ups excel at People, Culture and Performance.","Are you looking for a platform that can help you overcome people and culture challenges? 

We combine human expertise with advanced data analytics to help you achieve the results you dream about. Our platform helps organizations build a great culture, hire the right talent and lead their people.

There is no need to be guessing, and worrying all the time. Use Zoios to get real-time actions that will help you create an organization where employees thrive.",https://zoios.io,https://www.ycombinator.com/companies/zoios,"Copenhagen, Denmark",8,B2B,B2B -> Human Resources,"B2B, Human Resources","Mental Health Tech, SaaS, B2B","Denmark, Europe",Early,False,False,False,Zoios,https://bookface-images.s3.amazonaws.com/small_logos/45e05e3946f68c57eaa653dc1051cb5546d68eb3.png,1626954349
24415,Kurios,kurios,Summer 2021,Active,Cohort-based online courses for professionals in Latin America,"Kurios is cohort based online courses for professionals in Latin America. Our instructors are professionals coming out of tech companies like Google, Amazon, Stripe and more. 

Our course completion rate is 90% and annual customer retention rate is 100%.

We have 65 B2B customers and we up-skill their employees in product management, growth and data analytics, just to start with.

Some customers: Walmart Mexico, Banorte (2nd bank in Mexico), Mercado Libre, BCP (#1 bank in Peru), Alicorp (leading CPG in Latam), Sura (leading pension fund), etc.",https://www.kurios.la/,https://www.ycombinator.com/companies/kurios,"Lima, Callao Region, Peru; Lima, Lima Province, Peru",10,Education,Education,Education,"eLearning, Latin America","Peru, Latin America, Remote, Partly Remote",Early,False,False,False,,https://bookface-images.s3.amazonaws.com/small_logos/75927de021781b52309af33eced0acea980bc7da.png,1625609999
24414,Encuadrado,encuadrado,Summer 2021,Active,Payments and scheduling for services professionals in LATAM,"Encuadrado automates booking, payments, and invoicing for solo practitioners running appointment-based businesses in LATAM.",https://www.encuadrado.com/,https://www.ycombinator.com/companies/encuadrado,"Santiago, Santiago Metropolitan Region, Chile; Remote",3,B2B,B2B -> Productivity,"B2B, Productivity","Fintech, Marketplace, SaaS","Chile, Latin America, Remote, Fully Remote",Early,False,False,False,"Encuadrado, Inc.",https://bookface-images.s3.amazonaws.com/small_logos/a67ae2ec24aebc03b86cfa807b5a427bb34ceef8.png,1626366348
24407,Stardex,stardex,Summer 2021,Active,AI native ATS + CRM for executive search firms,"Stardex is an AI native ATS and CRM executive firms and professional recruiting firms. We are AI first designed specifically for modern recruiting firms. It has a powerful client collaboration feature that helps you execute searches faster with clients. It also streamlines your searches by automating repetitive tasks, allowing you to dedicate more time to building meaningful relationships.﻿",https://www.stardex.com,https://www.ycombinator.com/companies/stardex,"San Francisco, CA, USA",6,B2B,B2B,B2B,"SaaS, Productivity","United States of America, America / Canada",Early,False,True,False,"Dots, Wharf",https://bookface-images.s3.amazonaws.com/small_logos/cd7356f24d69fa13135ed28c88da1003ba785b9f.png,1627928818
